# level_assignment log_likelihood tiebreaker ID
155 -3.056662858899408548e+03 8.447117699612931574e-01 2
192 -2.864437252973002160e+03 7.460627327862618952e-01 4
192 -2.859552681378145280e+03 4.614102771864876384e-01 4
189 -2.881997662568484429e+03 2.548902696713526983e-01 1
188 -2.867282443907717152e+03 4.796484469849193744e-01 4
173 -2.961350389494610681e+03 1.406131718800952002e-01 3
184 -2.904450878789473336e+03 7.725318391871489609e-01 0
182 -2.910564593494378641e+03 1.581965883522680749e-01 0
158 -3.042256523440121327e+03 9.304201734466242824e-02 2
161 -3.031950392515901513e+03 9.540164659609011721e-01 2
193 -2.861682105285966827e+03 5.272379537701822327e-01 4
192 -2.860222833409578925e+03 5.197265166083404608e-01 1
180 -2.922987436753504426e+03 6.547315891300145019e-01 0
182 -2.913078539008179177e+03 2.766719685422778241e-01 0
162 -3.018110749708207550e+03 5.769406521040688629e-01 2
183 -2.905256595864755582e+03 5.348753053631287724e-01 0
193 -2.859167095204732504e+03 3.963803927338265809e-01 4
181 -2.912804723779237065e+03 3.410209774769281665e-01 0
193 -2.837570763794583399e+03 1.556216421294754626e-01 4
162 -3.022665195997878982e+03 6.962852879206726797e-03 2
191 -2.868105542140946454e+03 8.786780428268499421e-02 1
164 -3.005582170567670801e+03 3.525110220678576156e-01 2
188 -2.883433101942144276e+03 6.158340305664884440e-01 1
163 -3.014911462024323555e+03 9.149565007861752974e-01 2
169 -2.974854265928431687e+03 9.085837538700857197e-01 3
162 -3.017098856926518238e+03 9.109400322776270986e-01 2
163 -3.016480649432143764e+03 7.617194473447622127e-02 2
181 -2.917679975545819616e+03 3.759174412373299523e-01 0
195 -2.852190585187147008e+03 3.040835502695840020e-01 4
195 -2.852654579932260276e+03 4.196767355240477171e-01 4
193 -2.859154529010617807e+03 1.790130779877721623e-01 4
193 -2.862024248031188563e+03 2.345378127827304482e-01 1
167 -2.993319869874897449e+03 4.271561333350812895e-01 3
164 -3.008941806697972424e+03 3.176631144721515643e-01 2
168 -2.985860552341835046e+03 2.355303366228034267e-01 3
192 -2.866559657164307282e+03 2.618490863553515346e-01 4
189 -2.878930470228569902e+03 1.861211978270093659e-01 4
194 -2.849883742542408072e+03 3.453126115626916487e-02 1
193 -2.862955101371719138e+03 6.712944565311746992e-01 4
191 -2.871554575045473030e+03 8.045926789634134657e-01 4
159 -3.029777417581103691e+03 9.342407218452422057e-01 2
177 -2.924817758768133899e+03 9.698077035090598708e-01 0
180 -2.918226107273133493e+03 8.203920140359530766e-01 0
156 -3.042255776055772913e+03 3.084536336649201793e-02 2
195 -2.851837917255779757e+03 7.570740678916464406e-01 4
171 -2.954614263046341875e+03 7.485849867255645052e-01 3
183 -2.906321329038374643e+03 2.579762181419802403e-01 0
173 -2.959433956888812645e+03 2.783407962454292894e-01 3
191 -2.872539790021119188e+03 6.060068098436190986e-01 1
182 -2.914724459148144433e+03 3.594011608473343111e-01 0
163 -3.010968532464245982e+03 2.463729137089675503e-01 2
181 -2.918788379545135285e+03 2.862563848764445584e-01 0
164 -3.000971026815254845e+03 6.247227726940707271e-02 2
180 -2.922057469330870845e+03 8.450952925557375650e-01 0
194 -2.851052860209531900e+03 5.987327350754579475e-02 4
171 -2.972220767495610744e+03 7.579538614100036487e-01 3
169 -2.982807941556226979e+03 1.715344063626872417e-01 3
166 -2.993002493251627129e+03 8.705578736928724082e-01 3
164 -3.000884005402349885e+03 8.823337661389780706e-01 2
194 -2.854133948856066581e+03 8.322579259346870595e-01 1
164 -3.010292588912649080e+03 2.287951348206132551e-01 2
194 -2.854778357769335798e+03 6.169617015031652052e-01 1
194 -2.854926598029241632e+03 6.583117526820343457e-01 1
185 -2.899756325032116365e+03 7.107828389019660298e-01 0
183 -2.903663669652998124e+03 4.616394320611320601e-01 0
184 -2.905249105751816842e+03 2.668240432521379324e-01 0
186 -2.894019939528744999e+03 3.176849775722008218e-01 4
164 -3.009791535064711752e+03 9.117151234088749501e-01 3
187 -2.888255297515633629e+03 1.734534361527160229e-01 4
181 -2.918193159836959239e+03 6.980545949445801091e-01 0
164 -3.007387577604317357e+03 1.408799340942364919e-01 2
188 -2.885908978083677994e+03 1.463042278724344669e-01 4
181 -2.912092534135657843e+03 1.356399052338463918e-01 0
183 -2.910750501683468428e+03 8.308168895644683083e-01 0
190 -2.877621702411761817e+03 1.926769330902258215e-01 4
166 -2.989726493888515051e+03 6.269047171231698634e-01 2
191 -2.869859620636681484e+03 7.407764856891955185e-01 4
171 -2.968824238056299237e+03 4.859818589245959997e-01 3
194 -2.848758606090666035e+03 7.009582181963535108e-01 1
196 -2.849036118177520621e+03 4.810449247312603704e-01 1
195 -2.852224053105824169e+03 8.673258453989303174e-01 4
166 -2.996051928221219896e+03 5.741764466244163312e-02 2
194 -2.853528931435159393e+03 2.600335913756373074e-01 1
171 -2.970109924930846319e+03 8.599168575327631459e-01 3
196 -2.845109191121565345e+03 5.841673344199944662e-01 4
195 -2.844480067940500248e+03 4.786377595693420139e-01 4
196 -2.828975618663890600e+03 2.596571665796760797e-01 4
192 -2.846686870741489656e+03 1.898783950087827577e-01 1
170 -2.973163065144110988e+03 3.099522193871634412e-01 3
166 -2.997477199869487777e+03 4.312191910781168480e-02 2
171 -2.969813403458771518e+03 1.195631397312719724e-01 3
182 -2.911068539709561264e+03 5.332627710885714523e-01 0
168 -2.985317500545878374e+03 6.730667835339666505e-01 2
181 -2.915782116770994435e+03 9.000316422047752729e-01 0
196 -2.846959168626311111e+03 9.726212987422810929e-01 4
196 -2.848953001640153161e+03 3.728029149549970112e-01 4
166 -2.991215928236657419e+03 6.531478487312402104e-01 3
166 -2.996085364626775572e+03 8.694245577485872900e-01 3
165 -2.998831252285033770e+03 2.552069787880579255e-01 3
165 -3.001941892521555928e+03 3.586975366450503161e-02 3
183 -2.908918713634725009e+03 6.894826203009436494e-01 0
196 -2.845171345966273293e+03 7.691294084568711664e-01 1
182 -2.913706333295411696e+03 9.334318706906959973e-01 0
161 -3.024021019990571403e+03 7.244386048210254003e-01 2
165 -2.999221090604384699e+03 9.005146990208890978e-01 3
196 -2.844410189787845411e+03 8.744959037716482086e-01 1
181 -2.916983431069887502e+03 6.196989329752928821e-01 0
165 -3.004521868949894724e+03 7.449597080267162941e-01 2
163 -3.011736745953633545e+03 5.553524957213888946e-01 3
180 -2.921590682425799969e+03 4.128755155288667544e-01 0
161 -3.013228542925637157e+03 4.573580615547993139e-02 3
163 -3.004101673621347800e+03 6.123851192130372878e-01 2
165 -3.004514515832424422e+03 1.563872619237614003e-01 2
162 -3.018358106104070430e+03 4.721049537056998258e-01 3
181 -2.917814289885410744e+03 2.866591046681138399e-01 0
189 -2.880869241602894363e+03 5.935316853007495119e-01 4
194 -2.855156588693901995e+03 8.523040111666390084e-01 1
196 -2.849014538137501859e+03 2.069088145277139246e-01 1
195 -2.843738197453866633e+03 5.725331721013584563e-01 1
194 -2.856642988872848491e+03 2.965556985444846028e-01 4
197 -2.843334672251812663e+03 4.735647900180723902e-01 1
168 -2.986061504378542850e+03 5.471828094712970492e-01 3
194 -2.854344210371214558e+03 5.804128619482766815e-01 1
165 -3.004106742477702028e+03 2.833744389147554443e-01 2
165 -3.003570801615577693e+03 5.899821917452657827e-01 2
165 -3.000895128519297032e+03 2.221138298303184655e-01 2
185 -2.896411583572663858e+03 4.345944359196804996e-01 0
196 -2.841618499765282650e+03 7.695959308946194177e-01 4
197 -2.842362454934382185e+03 7.071214124871003648e-01 4
172 -2.962958242884180436e+03 5.473397195805919102e-01 3
172 -2.967767789774874927e+03 4.394777415927564324e-01 3
172 -2.967241227409423118e+03 2.208411608854769781e-01 3
193 -2.853933100400067815e+03 5.778316122497690888e-01 4
171 -2.964624104455778252e+03 8.366445245427363009e-01 3
197 -2.841694822574124828e+03 3.272184284460775139e-01 4
166 -2.960976259696572924e+03 6.919358725628932394e-01 3
185 -2.900097971262725878e+03 9.970719910660892638e-02 0
182 -2.912771896256173932e+03 6.346711154642072916e-01 0
165 -3.003056887534361522e+03 4.914660485542975410e-01 2
195 -2.851884267282566270e+03 1.073976962504481214e-01 1
193 -2.848661839763736680e+03 8.590357942658500834e-01 4
183 -2.904428276368982097e+03 6.178241711252655533e-01 0
158 -3.037551796283526528e+03 2.550359307840003309e-01 2
194 -2.852220009817975551e+03 6.537582217637363247e-01 1
184 -2.900547684006794043e+03 3.689307660611149675e-01 0
192 -2.857661059762675904e+03 1.405319321178599701e-02 1
157 -3.036202391367702603e+03 6.816298769289694803e-01 2
159 -3.043006140278203020e+03 5.409524134186304289e-01 2
183 -2.901013727638253386e+03 6.064236453897666745e-01 0
171 -2.973846493285747783e+03 7.009760856397182494e-01 3
184 -2.905529487191117369e+03 2.559687607777013651e-01 0
193 -2.857919277584511292e+03 9.457281979628917590e-01 4
197 -2.842077811147754801e+03 2.711266012835532591e-01 4
188 -2.880747335828523319e+03 4.273472500533912477e-01 1
192 -2.866330456144796699e+03 9.118121938829822914e-01 1
195 -2.851231628044132776e+03 7.977837665195651462e-02 1
169 -2.980048695098169446e+03 4.401789189975583438e-01 3
198 -2.827091280202251255e+03 2.943057547878220603e-01 4
192 -2.864020603304622909e+03 6.868529241763052795e-01 1
189 -2.871307739943968045e+03 7.232473517213442449e-01 1
190 -2.873607866065117832e+03 6.782509607707540855e-01 1
179 -2.913314389806681902e+03 8.466425983067542571e-01 0
183 -2.909117467545941508e+03 3.754550980023729778e-02 0
198 -2.836324320763867490e+03 6.436658637524046433e-01 4
198 -2.841090964341865401e+03 8.696175865703055230e-01 1
198 -2.839769265998284936e+03 4.462096290104975438e-01 1
197 -2.844619338138770672e+03 4.754535715846479604e-01 4
187 -2.888899594617643743e+03 7.469592452820807971e-01 0
193 -2.856113825879773685e+03 1.175827740626680523e-01 4
198 -2.832930380851157224e+03 3.742611726479853559e-03 4
198 -2.832498097710649290e+03 3.549192277924342886e-01 4
196 -2.847464846498874067e+03 5.082096662984484370e-01 1
196 -2.847518938794966743e+03 6.657785470666399696e-01 1
169 -2.982926076363859465e+03 3.957834955898170692e-02 3
166 -2.988723127781529001e+03 4.346821829909187640e-01 3
197 -2.843305337401157431e+03 4.653266872098524992e-02 4
195 -2.833111227372431586e+03 7.442540682212493985e-01 4
183 -2.905769795705807155e+03 9.523134427519582834e-01 0
169 -2.982208761424750264e+03 8.864786301607154861e-01 2
164 -3.008009294497751853e+03 7.853230595672210379e-01 2
196 -2.848496405725869408e+03 1.974352217879724314e-01 1
198 -2.836904090806992826e+03 8.618371246425228227e-01 4
199 -2.829652678853656653e+03 4.410473422918574360e-01 4
195 -2.844492520709771270e+03 9.641831068104808056e-01 1
167 -2.993554200944712193e+03 9.334712881007868335e-01 2
197 -2.844574112015061473e+03 8.578021552295542751e-01 1
182 -2.914718489238959592e+03 4.031233083532509420e-01 0
174 -2.955366804408383814e+03 8.088462218283449801e-01 3
199 -2.832994674529602435e+03 2.849389009553306984e-01 4
198 -2.839734164110283473e+03 7.120458239315071713e-01 1
168 -2.987231553382012862e+03 6.564336049255570238e-02 2
187 -2.889398033267033497e+03 5.009459438289716182e-01 0
174 -2.949729091230521590e+03 8.068383469038860334e-02 3
198 -2.839069009631716199e+03 2.334321639783268620e-01 1
165 -2.999903276707807436e+03 3.057194320443168967e-01 2
161 -3.019403931420194567e+03 1.253714270958213306e-01 2
173 -2.952272502387540044e+03 6.791174192299367363e-01 3
199 -2.832864126456391205e+03 3.912073374512206048e-01 1
167 -2.989007446921905739e+03 7.175110347594626514e-01 2
170 -2.977598721324523467e+03 2.289080337363795792e-01 2
197 -2.835884345133372335e+03 6.283109304079025348e-01 4
165 -2.979866421537790302e+03 9.670610550462335198e-01 2
198 -2.835591280178288798e+03 5.315478971055536128e-01 4
166 -2.997867703838434863e+03 5.722555091488743528e-01 2
173 -2.956182275395416582e+03 9.274864958190498498e-01 3
183 -2.910828874155125050e+03 8.977666286007932595e-01 0
167 -2.992783067181654587e+03 3.330255470594192246e-01 2
165 -2.982173391839617580e+03 1.922046178503631353e-01 2
169 -2.983221020452259381e+03 2.624482490690179248e-01 2
198 -2.835819963325011486e+03 3.001206504543407205e-01 1
183 -2.908680818747656303e+03 6.274943916082880158e-01 0
198 -2.839022380850776699e+03 4.552686858218022437e-01 4
170 -2.976907810384939239e+03 4.562695894299165777e-01 2
168 -2.986030572116021176e+03 3.350279073749323766e-02 2
174 -2.946502195656681579e+03 4.524271780590911063e-01 3
192 -2.853506045890600490e+03 2.733865384808191190e-01 1
197 -2.836681902606230324e+03 2.901665651108129573e-01 4
199 -2.835827191092039357e+03 7.590585527839982527e-01 4
192 -2.862104504879275737e+03 7.934389750699326338e-02 1
190 -2.875031369744117001e+03 9.226595886526747226e-01 1
197 -2.838520672047534845e+03 8.881750750201984346e-01 4
170 -2.976628562958218936e+03 2.379390385783526907e-01 2
185 -2.899732659487772708e+03 2.283357907082329552e-01 0
167 -2.979206364849273996e+03 3.139179936699587614e-01 2
169 -2.983758469963209791e+03 3.610245381321515734e-01 2
183 -2.904685046229253658e+03 4.118035229715950596e-01 0
184 -2.901007223120682738e+03 3.698997997021535866e-02 0
192 -2.866201416340863034e+03 2.831074186775815738e-02 1
176 -2.941322612663610926e+03 7.855319056289597479e-02 3
167 -2.989932515566592429e+03 3.209678001637268352e-01 2
196 -2.846644802630441973e+03 3.307593698724360376e-01 1
200 -2.825458713361520495e+03 5.779486477100812536e-01 4
182 -2.912847801287553921e+03 6.292418485868419564e-01 0
174 -2.952054378460279622e+03 2.188550759174338056e-01 3
183 -2.909330983383020794e+03 9.388294790888433994e-01 0
196 -2.848061247219519828e+03 9.856658490334433420e-01 1
182 -2.910305533981718781e+03 7.046497758680576595e-01 0
182 -2.907765640523552975e+03 6.134035855686101879e-01 0
184 -2.904444751038428876e+03 8.183398404277810734e-01 0
172 -2.965194514162568339e+03 1.499049692231075870e-01 3
172 -2.966597750219302725e+03 5.835057320234942058e-01 3
192 -2.862711826118556928e+03 4.403770149357252306e-01 1
171 -2.970389549605911725e+03 6.334142200247221410e-01 3
181 -2.918458268888570274e+03 6.796482078458527393e-03 0
200 -2.830553125182816075e+03 7.975819702153689184e-01 4
172 -2.960202467005859944e+03 7.826295031009209424e-01 3
198 -2.836742722161262463e+03 1.557382125663691053e-01 4
168 -2.985884946340447641e+03 3.795393854492032926e-01 2
168 -2.985347394307273134e+03 7.619248987293572029e-01 2
183 -2.910449280409306539e+03 4.787318691798855830e-01 0
198 -2.832539028698065522e+03 5.555398964127098438e-01 4
170 -2.976849482876357797e+03 4.052284947027266493e-01 2
197 -2.842599116585718093e+03 1.589537918878471956e-01 4
171 -2.973348417576734391e+03 2.375868367547284143e-01 2
195 -2.851351740179600711e+03 8.102879674440005564e-01 4
173 -2.951993979894077711e+03 5.870706578153765953e-01 3
170 -2.975543479673626280e+03 8.156513139447152394e-01 2
179 -2.910802552209325768e+03 7.010609024958126545e-01 0
172 -2.966138870532648070e+03 7.998087031621596843e-01 2
186 -2.890235508660852702e+03 3.753756836378618900e-02 0
168 -2.985762365871654765e+03 8.472329520850081508e-01 2
175 -2.947578437919184580e+03 3.396887305655533762e-01 3
168 -2.975369253745133392e+03 1.327684774199964224e-01 2
175 -2.944383776772810506e+03 4.573529889772948165e-01 3
190 -2.876471583933500369e+03 7.516886592126458266e-01 1
168 -2.983367888634650626e+03 2.114707764670128165e-01 2
173 -2.951838759887614287e+03 9.196959941633831015e-01 3
187 -2.888600947605206784e+03 1.256213337175749595e-02 0
170 -2.978201346405427103e+03 5.861196853649081051e-01 2
174 -2.956556247948169585e+03 9.232901152724037885e-01 3
195 -2.852576984612026081e+03 1.878210318792672417e-02 1
173 -2.959812483251195317e+03 6.678488585020438961e-01 3
166 -2.992331738352526372e+03 9.533225469635695504e-01 2
192 -2.861304270469183848e+03 3.030150770651021119e-01 1
199 -2.836675489450048190e+03 5.098116718068753661e-01 4
192 -2.854579821297085800e+03 8.460571782836587840e-01 1
195 -2.850557603307294357e+03 7.615021213656492094e-01 1
174 -2.954157874363085284e+03 9.686689303850648525e-01 3
188 -2.885367521960588874e+03 1.528542464995588379e-01 0
168 -2.989333053037143145e+03 9.905794393244247154e-01 2
173 -2.957226249985998493e+03 5.824442539197842716e-01 3
187 -2.888992447193134922e+03 3.222682424373082832e-01 0
176 -2.942159119988472412e+03 3.025624032072919412e-01 3
178 -2.931235854829788877e+03 8.109618052109409669e-01 3
172 -2.963933506017930540e+03 7.886749576235886350e-01 2
185 -2.888875450720061963e+03 8.470649775984206986e-01 0
188 -2.887006837708055173e+03 8.153413093065433603e-01 0
172 -2.962717560029566357e+03 9.595059378930532734e-01 2
170 -2.976287997337608886e+03 3.405243248625602348e-01 2
177 -2.938614025117683013e+03 9.455501987064204306e-01 3
168 -2.968914741706780660e+03 6.459907366087112024e-01 2
169 -2.965876737826680255e+03 8.621218938544729093e-01 2
192 -2.861756480663709226e+03 5.452111860906371232e-01 4
185 -2.898385403343207145e+03 1.819966833543327778e-01 0
172 -2.963448406807163337e+03 8.561025043772809706e-01 2
185 -2.900193137632258185e+03 3.586723806729175124e-01 0
195 -2.851405489699704503e+03 7.949544591077408739e-01 1
192 -2.854087155950284796e+03 5.940084296717332846e-01 1
170 -2.975502794201016059e+03 3.906964896656801023e-01 2
201 -2.819861801937816381e+03 9.341833552788557371e-02 4
199 -2.830417089653381481e+03 6.018270693433507290e-01 4
176 -2.938243281919227229e+03 5.458898483343956887e-01 3
198 -2.827541388180000013e+03 4.975417857524410126e-01 4
200 -2.824828054718032035e+03 7.659083194612819057e-01 4
172 -2.967462928744799228e+03 2.987936962542073749e-01 2
176 -2.943527118168172819e+03 1.836709981790077273e-01 3
199 -2.834110062405223289e+03 9.572566719069097729e-01 4
199 -2.834115711096307223e+03 3.489348993267082366e-01 4
